day,timestamp,shopper_id,action,row,col,details
Wednesday,16:24,55,MOVING,b,4,
Wednesday,16:24,56,MOVING,c,3,
Wednesday,16:24,58,AT_CHECKOUT,b,7,
Wednesday,16:24,59,BROWSING,g,3,Jeans
Wednesday,16:24,60,PAUSED,g,6,
Wednesday,16:24,61,BROWSING,b,3,Underwear
Wednesday,16:24,62,MOVING,e,9,
Wednesday,16:24,63,BROWSING,d,13,Hats & Handbags
Wednesday,16:24,64,MOVING,h,12,
Wednesday,16:24,65,BROWSING,d,13,Hats & Handbags
Wednesday,16:24,66,MOVING,h,4,
Wednesday,16:25,49,BROWSING,f,13,Skirts & Dresses
Wednesday,16:25,51,BROWSING,c,4,Pants
Wednesday,16:25,53,MOVING,b,9,
Wednesday,16:25,55,MOVING,b,5,
Wednesday,16:25,56,MOVING,b,3,
Wednesday,16:25,57,ARRIVED_SECTION,b,3,Underwear
Wednesday,16:25,58,AT_CHECKOUT,b,7,
Wednesday,16:25,59,BROWSING,g,3,Jeans
Wednesday,16:25,60,MOVING,g,5,
Wednesday,16:25,61,BROWSING,b,3,Underwear
Wednesday,16:25,62,MOVING,e,8,
Wednesday,16:25,63,BROWSING,d,13,Hats & Handbags
Wednesday,16:25,64,ARRIVED_SECTION,h,13,Skirts & Dresses
Wednesday,16:25,65,BROWSING,d,13,Hats & Handbags
Wednesday,16:25,66,ARRIVED_SECTION,h,3,Jeans
Wednesday,16:26,49,BROWSING,f,13,Skirts & Dresses
Wednesday,16:26,51,BROWSING,c,4,Pants
Wednesday,16:26,52,MOVING,b,10,
Wednesday,16:26,53,MOVING,c,9,
Wednesday,16:26,55,MOVING,b,6,
Wednesday,16:26,56,MOVING,a,3,
Wednesday,16:26,57,BROWSING,b,3,Underwear
Wednesday,16:26,58,AT_CHECKOUT,b,7,
Wednesday,16:26,60,MOVING,g,4,
Wednesday,16:26,62,MOVING,e,7,
Wednesday,16:26,63,BROWSING,d,13,Hats & Handbags
Wednesday,16:26,64,BROWSING,h,13,Skirts & Dresses
Wednesday,16:26,65,BROWSING,d,13,Hats & Handbags
Wednesday,16:26,66,BROWSING,h,3,Jeans
Wednesday,16:27,49,BROWSING,f,13,Skirts & Dresses
Wednesday,16:27,51,BROWSING,c,4,Pants
Wednesday,16:27,52,MOVING,b,9,
Wednesday,16:27,53,MOVING,d,9,
Wednesday,16:27,55,MOVING,b,7,
Wednesday,16:27,56,MOVING,a,4,
Wednesday,16:27,57,BROWSING,b,3,Underwear
Wednesday,16:27,58,AT_CHECKOUT,b,7,
Wednesday,16:27,59,MOVING,f,3,
Wednesday,16:27,60,ARRIVED_SECTION,g,3,Jeans
Wednesday,16:27,61,MOVING,b,5,
Wednesday,16:27,62,ARRIVED_SECTION,e,6,Pants
Wednesday,16:27,64,BROWSING,h,13,Skirts & Dresses
Wednesday,16:27,65,BROWSING,d,13,Hats & Handbags
Wednesday,16:27,66,BROWSING,h,3,Jeans
Wednesday,16:28,49,BROWSING,f,13,Skirts & Dresses
Wednesday,16:28,51,BROWSING,c,4,Pants
Wednesday,16:28,52,JOINED_QUEUE,b,8,position #2
Wednesday,16:28,53,MOVING,e,9,
Wednesday,16:28,55,JOINED_QUEUE,b,8,position #3
Wednesday,16:28,56,MOVING,a,5,
Wednesday,16:28,57,BROWSING,b,3,Underwear
Wednesday,16:28,58,CHECKOUT_COMPLETED,b,7,
Wednesday,16:28,59,MOVING,e,3,
Wednesday,16:28,60,BROWSING,g,3,Jeans
Wednesday,16:28,61,PAUSED,b,5,
Wednesday,16:28,62,BROWSING,e,6,Pants
Wednesday,16:28,63,MOVING,e,13,
Wednesday,16:28,64,BROWSING,h,13,Skirts & Dresses
Wednesday,16:28,65,BROWSING,d,13,Hats & Handbags
Wednesday,16:28,66,BROWSING,h,3,Jeans
Wednesday,16:29,52,REACHED_COUNTER,b,7,
Wednesday,16:29,49,BROWSING,f,13,Skirts & Dresses
Wednesday,16:29,51,BROWSING,c,4,Pants
Wednesday,16:29,52,AT_CHECKOUT,b,7,
Wednesday,16:29,53,MOVING,f,9,
Wednesday,16:29,55,IN_QUEUE,b,8,position #2
Wednesday,16:29,56,MOVING,a,6,
Wednesday,16:29,57,BROWSING,b,3,Underwear
Wednesday,16:29,58,MOVING,d,9,
Wednesday,16:29,59,MOVING,d,3,
Wednesday,16:29,60,BROWSING,g,3,Jeans
Wednesday,16:29,61,PAUSED,b,5,
Wednesday,16:29,62,BROWSING,e,6,Pants
Wednesday,16:29,63,ARRIVED_SECTION,f,13,Skirts & Dresses
Wednesday,16:29,64,BROWSING,h,13,Skirts & Dresses
Wednesday,16:29,65,BROWSING,d,13,Hats & Handbags
Wednesday,16:29,66,BROWSING,h,3,Jeans
Wednesday,16:30,49,BROWSING,f,13,Skirts & Dresses
Wednesday,16:30,51,BROWSING,c,4,Pants
Wednesday,16:30,52,AT_CHECKOUT,b,7,
Wednesday,16:30,53,MOVING,g,9,
Wednesday,16:30,55,IN_QUEUE,b,8,position #2
Wednesday,16:30,56,MOVING,a,7,
Wednesday,16:30,57,BROWSING,b,3,Underwear
Wednesday,16:30,58,MOVING,h,9,
Wednesday,16:30,59,MOVING,c,3,
Wednesday,16:30,60,BROWSING,g,3,Jeans
Wednesday,16:30,61,MOVING,b,7,
Wednesday,16:30,62,BROWSING,e,6,Pants
Wednesday,16:30,63,BROWSING,f,13,Skirts & Dresses
Wednesday,16:30,64,BROWSING,h,13,Skirts & Dresses
Wednesday,16:30,65,BROWSING,d,13,Hats & Handbags
Wednesday,16:30,66,BROWSING,h,3,Jeans
Wednesday,16:31,49,BROWSING,f,13,Skirts & Dresses
Wednesday,16:31,52,AT_CHECKOUT,b,7,
Wednesday,16:31,53,MOVING,h,9,
Wednesday,16:31,55,IN_QUEUE,b,8,position #2
Wednesday,16:31,56,MOVING,a,8,
Wednesday,16:31,57,BROWSING,b,3,Underwear
Wednesday,16:31,58,EXITED,h,8,
Wednesday,16:31,59,MOVING,b,3,
Wednesday,16:31,60,BROWSING,g,3,Jeans
Wednesday,16:31,61,MOVING,b,9,
Wednesday,16:31,62,BROWSING,e,6,Pants
Wednesday,16:31,63,BROWSING,f,13,Skirts & Dresses
Wednesday,16:31,64,BROWSING,h,13,Skirts & Dresses
Wednesday,16:31,65,BROWSING,d,13,Hats & Handbags
Wednesday,16:31,66,BROWSING,h,3,Jeans
Wednesday,16:32,49,BROWSING,f,13,Skirts & Dresses
Wednesday,16:32,51,MOVING,b,4,
Wednesday,16:32,52,CHECKOUT_COMPLETED,b,7,
Wednesday,16:32,53,EXITED,h,8,
Wednesday,16:32,55,IN_QUEUE,b,8,position #1
Wednesday,16:32,56,MOVING,a,9,
Wednesday,16:32,57,BROWSING,b,3,Underwear
Wednesday,16:32,59,MOVING,a,3,
Wednesday,16:32,60,BROWSING,g,3,Jeans
Wednesday,16:32,61,MOVING,b,11,
Wednesday,16:32,63,BROWSING,f,13,Skirts & Dresses
Wednesday,16:32,64,BROWSING,h,13,Skirts & Dresses
Wednesday,16:33,55,REACHED_COUNTER,b,7,
Wednesday,16:33,49,BROWSING,f,13,Skirts & Dresses
Wednesday,16:33,51,MOVING,a,4,
Wednesday,16:33,52,MOVING,b,8,
Wednesday,16:33,55,AT_CHECKOUT,b,7,
Wednesday,16:33,56,PAUSED,a,9,
Wednesday,16:33,57,BROWSING,b,3,Underwear
Wednesday,16:33,59,MOVING,a,4,
Wednesday,16:33,60,BROWSING,g,3,Jeans
Wednesday,16:33,61,MOVING,b,13,
Wednesday,16:33,62,MOVING,f,6,
Wednesday,16:33,63,BROWSING,f,13,Skirts & Dresses
Wednesday,16:33,64,BROWSING,h,13,Skirts & Dresses
Wednesday,16:33,65,MOVING,c,13,
Wednesday,16:33,66,MOVING,g,3,
Wednesday,16:34,67,ENTERED,h,8,gender~female age~senior
Wednesday,16:34,49,BROWSING,f,13,Skirts & Dresses
Wednesday,16:34,51,MOVING,a,5,
Wednesday,16:34,52,MOVING,b,9,
Wednesday,16:34,55,AT_CHECKOUT,b,7,
Wednesday,16:34,56,PAUSED,a,9,
Wednesday,16:34,57,BROWSING,b,3,Underwear
Wednesday,16:34,59,MOVING,a,5,
Wednesday,16:34,60,BROWSING,g,3,Jeans
Wednesday,16:34,61,ARRIVED_SECTION,c,13,Hats & Handbags
Wednesday,16:34,62,MOVING,g,6,
Wednesday,16:34,63,BROWSING,f,13,Skirts & Dresses
Wednesday,16:34,64,BROWSING,h,13,Skirts & Dresses
Wednesday,16:34,65,MOVING,b,13,
Wednesday,16:34,66,MOVING,f,3,
Wednesday,16:34,67,MOVING,h,9,
Wednesday,16:35,49,BROWSING,f,13,Skirts & Dresses
Wednesday,16:35,51,MOVING,a,6,
Wednesday,16:35,52,PAUSED,b,9,
Wednesday,16:35,55,AT_CHECKOUT,b,7,
Wednesday,16:35,56,PAUSED,a,9,
Wednesday,16:35,57,BROWSING,b,3,Underwear
Wednesday,16:35,59,MOVING,a,6,
Wednesday,16:35,60,BROWSING,g,3,Jeans
Wednesday,16:35,61,BROWSING,c,13,Hats & Handbags
Wednesday,16:35,62,MOVING,h,6,
Wednesday,16:35,63,BROWSING,f,13,Skirts & Dresses
Wednesday,16:35,64,BROWSING,h,13,Skirts & Dresses
Wednesday,16:35,65,MOVING,b,12,
Wednesday,16:35,66,MOVING,e,3,
Wednesday,16:35,67,MOVING,h,10,
Wednesday,16:36,49,BROWSING,f,13,Skirts & Dresses
Wednesday,16:36,51,MOVING,a,7,
Wednesday,16:36,52,PAUSED,b,9,
Wednesday,16:36,55,CHECKOUT_COMPLETED,b,7,
Wednesday,16:36,56,MOVING,a,10,
Wednesday,16:36,57,BROWSING,b,3,Underwear
Wednesday,16:36,59,MOVING,a,7,
Wednesday,16:36,61,BROWSING,c,13,Hats & Handbags
Wednesday,16:36,62,MOVING,h,7,
Wednesday,16:36,64,BROWSING,h,13,Skirts & Dresses
Wednesday,16:36,65,MOVING,b,11,
Wednesday,16:36,66,MOVING,d,3,
Wednesday,16:36,67,MOVING,h,11,
Wednesday,16:37,49,BROWSING,f,13,Skirts & Dresses
Wednesday,16:37,51,MOVING,a,8,
Wednesday,16:37,52,PAUSED,b,9,
Wednesday,16:37,55,MOVING,b,8,
Wednesday,16:37,56,MOVING,a,11,
Wednesday,16:37,57,BROWSING,b,3,Underwear
Wednesday,16:37,59,MOVING,a,8,
Wednesday,16:37,60,MOVING,f,3,
Wednesday,16:37,61,BROWSING,c,13,Hats & Handbags
Wednesday,16:37,62,EXITED,h,8,
Wednesday,16:37,63,MOVING,g,13,
Wednesday,16:37,64,BROWSING,h,13,Skirts & Dresses
Wednesday,16:37,65,MOVING,b,10,
Wednesday,16:37,66,MOVING,c,3,
Wednesday,16:37,67,MOVING,h,12,
Wednesday,16:38,49,BROWSING,f,13,Skirts & Dresses
Wednesday,16:38,51,MOVING,a,9,
Wednesday,16:38,52,MOVING,c,9,
Wednesday,16:38,55,MOVING,b,9,
Wednesday,16:38,56,ARRIVED_FITTING_AREA,a,12,
Wednesday,16:38,57,BROWSING,b,3,Underwear
Wednesday,16:38,59,MOVING,a,9,
Wednesday,16:38,60,MOVING,e,3,
Wednesday,16:38,61,BROWSING,c,13,Hats & Handbags
Wednesday,16:38,63,MOVING,h,13,
Wednesday,16:38,65,MOVING,b,9,
Wednesday,16:38,66,MOVING,b,3,
Wednesday,16:38,67,ARRIVED_SECTION,h,13,Skirts & Dresses
Wednesday,16:39,51,MOVING,a,10,
Wednesday,16:39,52,MOVING,d,9,
Wednesday,16:39,55,MOVING,c,9,
Wednesday,16:39,56,ENTERED_FITTING,a,12,waited 0 ticks
Wednesday,16:39,57,BROWSING,b,3,Underwear
Wednesday,16:39,59,MOVING,a,10,
Wednesday,16:39,60,MOVING,d,3,
Wednesday,16:39,61,BROWSING,c,13,Hats & Handbags
Wednesday,16:39,63,MOVING,h,12,
Wednesday,16:39,64,MOVING,h,10,
Wednesday,16:39,65,MOVING,b,8,
Wednesday,16:39,66,MOVING,b,4,
Wednesday,16:39,67,BROWSING,h,13,Skirts & Dresses
Wednesday,16:40,49,ARRIVED_SECTION,f,13,Tops
Wednesday,16:40,51,MOVING,a,11,
Wednesday,16:40,52,MOVING,e,9,
Wednesday,16:40,55,MOVING,d,9,
Wednesday,16:40,57,BROWSING,b,3,Underwear
Wednesday,16:40,59,MOVING,a,11,
Wednesday,16:40,60,PAUSED,d,3,
Wednesday,16:40,61,BROWSING,c,13,Hats & Handbags
Wednesday,16:40,63,MOVING,h,11,
Wednesday,16:40,64,MOVING,g,8,
Wednesday,16:40,65,MOVING,b,7,
Wednesday,16:40,66,MOVING,b,5,
Wednesday,16:40,67,BROWSING,h,13,Skirts & Dresses
Wednesday,16:41,49,BROWSING,f,13,Tops
Wednesday,16:41,51,ARRIVED_FITTING_AREA,a,12,
Wednesday,16:41,52,PAUSED,e,9,
Wednesday,16:41,55,MOVING,e,9,
Wednesday,16:41,57,BROWSING,b,3,Underwear
Wednesday,16:41,59,ARRIVED_FITTING_AREA,a,12,
Wednesday,16:41,60,PAUSED,d,3,
Wednesday,16:41,61,BROWSING,c,13,Hats & Handbags
Wednesday,16:41,63,MOVING,h,10,
Wednesday,16:41,64,MOVING,g,5,
Wednesday,16:41,65,MOVING,b,6,
Wednesday,16:41,66,MOVING,b,6,
Wednesday,16:41,67,BROWSING,h,13,Skirts & Dresses
Wednesday,16:42,49,BROWSING,f,13,Tops
Wednesday,16:42,51,ENTERED_FITTING,a,13,waited 0 ticks
Wednesday,16:42,52,PAUSED,e,9,
Wednesday,16:42,55,MOVING,f,9,
Wednesday,16:42,57,BROWSING,b,3,Underwear
Wednesday,16:42,59,ENTERED_FITTING,a,14,waited 0 ticks
Wednesday,16:42,60,MOVING,c,3,
Wednesday,16:42,61,BROWSING,c,13,Hats & Handbags
Wednesday,16:42,63,MOVING,h,9,
Wednesday,16:42,64,MOVING,e,4,
Wednesday,16:42,65,MOVING,b,5,
Wednesday,16:42,66,MOVING,b,7,
Wednesday,16:42,67,BROWSING,h,13,Skirts & Dresses
Wednesday,16:43,49,BROWSING,f,13,Tops
Wednesday,16:43,52,PAUSED,e,9,
Wednesday,16:43,55,MOVING,g,9,
Wednesday,16:43,57,BROWSING,b,3,Underwear
Wednesday,16:43,60,PAUSED,c,3,
Wednesday,16:43,61,BROWSING,c,13,Hats & Handbags
Wednesday,16:43,63,MOVING,h,8,
Wednesday,16:43,64,PAUSED,e,4,
Wednesday,16:43,65,MOVING,b,4,
Wednesday,16:43,66,JOINED_QUEUE,b,8,position #1
Wednesday,16:43,67,BROWSING,h,13,Skirts & Dresses
Wednesday,16:44,66,REACHED_COUNTER,b,7,
Wednesday,16:44,49,BROWSING,f,13,Tops
Wednesday,16:44,52,MOVING,f,9,
Wednesday,16:44,55,MOVING,h,9,
Wednesday,16:44,60,PAUSED,c,3,
Wednesday,16:44,61,BROWSING,c,13,Hats & Handbags
Wednesday,16:44,63,MOVING,h,7,
Wednesday,16:44,64,PAUSED,e,4,
Wednesday,16:44,65,ARRIVED_SECTION,b,3,Underwear
Wednesday,16:44,66,AT_CHECKOUT,b,7,
Wednesday,16:44,67,BROWSING,h,13,Skirts & Dresses
Wednesday,16:45,49,BROWSING,f,13,Tops
Wednesday,16:45,52,MOVING,g,9,
Wednesday,16:45,55,PAUSED,h,9,
Wednesday,16:45,57,MOVING,e,3,
Wednesday,16:45,60,ARRIVED_SECTION,b,3,Underwear
Wednesday,16:45,61,BROWSING,c,13,Hats & Handbags
Wednesday,16:45,63,MOVING,h,6,
Wednesday,16:45,64,PAUSED,e,4,
Wednesday,16:45,65,BROWSING,b,3,Underwear
Wednesday,16:45,66,AT_CHECKOUT,b,7,
Wednesday,16:45,67,BROWSING,h,13,Skirts & Dresses
Wednesday,16:46,49,BROWSING,f,13,Tops
Wednesday,16:46,52,MOVING,h,9,
Wednesday,16:46,55,PAUSED,h,9,
Wednesday,16:46,57,MOVING,h,3,
Wednesday,16:46,60,BROWSING,b,3,Underwear
Wednesday,16:46,61,BROWSING,c,13,Hats & Handbags
Wednesday,16:46,63,MOVING,h,5,
Wednesday,16:46,64,PAUSED,e,4,
Wednesday,16:46,65,BROWSING,b,3,Underwear
Wednesday,16:46,66,CHECKOUT_COMPLETED,b,7,
Wednesday,16:47,68,ENTERED,h,8,gender~female age~senior
Wednesday,16:47,49,BROWSING,f,13,Tops
Wednesday,16:47,52,EXITED,h,8,
Wednesday,16:47,55,PAUSED,h,9,
Wednesday,16:47,57,PAUSED,h,3,
Wednesday,16:47,60,BROWSING,b,3,Underwear
Wednesday,16:47,61,BROWSING,c,13,Hats & Handbags
Wednesday,16:47,63,MOVING,h,4,
Wednesday,16:47,64,ARRIVED_SECTION,d,3,Stockings
Wednesday,16:47,65,BROWSING,b,3,Underwear
Wednesday,16:47,66,MOVING,b,8,
Wednesday,16:47,67,ARRIVED_SECTION,g,13,Tops
Wednesday,16:47,68,MOVING,h,9,
Wednesday,16:48,49,BROWSING,f,13,Tops
Wednesday,16:48,55,EXITED,h,8,
Wednesday,16:48,56,LEFT_FITTING,a,12,
Wednesday,16:48,57,PAUSED,h,3,
Wednesday,16:48,60,BROWSING,b,3,Underwear
Wednesday,16:48,63,ARRIVED_SECTION,h,3,Jeans
Wednesday,16:48,64,BROWSING,d,3,Stockings
Wednesday,16:48,65,BROWSING,b,3,Underwear
Wednesday,16:48,66,MOVING,b,9,
Wednesday,16:48,67,BROWSING,g,13,Tops
Wednesday,16:48,68,MOVING,h,10,
Wednesday,16:49,49,BROWSING,f,13,Tops
Wednesday,16:49,56,MOVING,b,12,
Wednesday,16:49,57,PAUSED,h,3,
Wednesday,16:49,60,BROWSING,b,3,Underwear
Wednesday,16:49,61,ARRIVED_SECTION,c,13,Tops
Wednesday,16:49,63,BROWSING,h,3,Jeans
Wednesday,16:49,64,BROWSING,d,3,Stockings
Wednesday,16:49,66,MOVING,c,9,
Wednesday,16:49,67,BROWSING,g,13,Tops
Wednesday,16:49,68,MOVING,h,11,
Wednesday,16:50,49,BROWSING,f,13,Tops
Wednesday,16:50,56,MOVING,b,11,
Wednesday,16:50,57,PAUSED,h,3,
Wednesday,16:50,60,BROWSING,b,3,Underwear
Wednesday,16:50,61,BROWSING,c,13,Tops
Wednesday,16:50,63,BROWSING,h,3,Jeans
Wednesday,16:50,64,BROWSING,d,3,Stockings
Wednesday,16:50,65,MOVING,b,4,
Wednesday,16:50,66,MOVING,d,9,
Wednesday,16:50,67,BROWSING,g,13,Tops
Wednesday,16:50,68,MOVING,h,12,
Wednesday,16:51,49,BROWSING,f,13,Tops
Wednesday,16:51,56,MOVING,b,10,
Wednesday,16:51,57,MOVING,h,6,
Wednesday,16:51,60,BROWSING,b,3,Underwear
Wednesday,16:51,61,BROWSING,c,13,Tops
Wednesday,16:51,63,BROWSING,h,3,Jeans
Wednesday,16:51,64,BROWSING,d,3,Stockings
Wednesday,16:51,65,MOVING,b,5,
Wednesday,16:51,66,MOVING,e,9,
Wednesday,16:51,67,BROWSING,g,13,Tops
Wednesday,16:51,68,ARRIVED_SECTION,h,13,Skirts & Dresses
Wednesday,16:52,49,BROWSING,f,13,Tops
Wednesday,16:52,51,LEFT_FITTING,a,13,
Wednesday,16:52,56,MOVING,b,9,
Wednesday,16:52,57,PAUSED,h,6,
Wednesday,16:52,60,BROWSING,b,3,Underwear
Wednesday,16:52,61,BROWSING,c,13,Tops
Wednesday,16:52,63,BROWSING,h,3,Jeans
Wednesday,16:52,64,BROWSING,d,3,Stockings
Wednesday,16:52,65,MOVING,b,6,
Wednesday,16:52,66,MOVING,f,9,
Wednesday,16:52,67,BROWSING,g,13,Tops
Wednesday,16:52,68,BROWSING,h,13,Skirts & Dresses
Wednesday,16:53,49,BROWSING,f,13,Tops
Wednesday,16:53,51,MOVING,b,13,
Wednesday,16:53,56,JOINED_QUEUE,b,8,position #1
Wednesday,16:53,57,PAUSED,h,6,
Wednesday,16:53,59,LEFT_FITTING,a,14,
Wednesday,16:53,60,BROWSING,b,3,Underwear
Wednesday,16:53,61,BROWSING,c,13,Tops
Wednesday,16:53,63,BROWSING,h,3,Jeans
Wednesday,16:53,64,BROWSING,d,3,Stockings
Wednesday,16:53,65,MOVING,b,7,
Wednesday,16:53,66,MOVING,g,9,
Wednesday,16:53,67,BROWSING,g,13,Tops
Wednesday,16:53,68,BROWSING,h,13,Skirts & Dresses
Wednesday,16:54,56,REACHED_COUNTER,b,7,
Wednesday,16:54,49,BROWSING,f,13,Tops
Wednesday,16:54,51,MOVING,b,12,
Wednesday,16:54,56,AT_CHECKOUT,b,7,
Wednesday,16:54,57,PAUSED,h,6,
Wednesday,16:54,59,MOVING,b,14,
Wednesday,16:54,60,BROWSING,b,3,Underwear
Wednesday,16:54,61,BROWSING,c,13,Tops
Wednesday,16:54,63,BROWSING,h,3,Jeans
Wednesday,16:54,65,MOVING,b,8,
Wednesday,16:54,66,MOVING,h,9,
Wednesday,16:54,67,BROWSING,g,13,Tops
Wednesday,16:54,68,BROWSING,h,13,Skirts & Dresses
Wednesday,16:55,49,BROWSING,f,13,Tops
Wednesday,16:55,51,MOVING,b,11,
Wednesday,16:55,56,AT_CHECKOUT,b,7,
Wednesday,16:55,57,PAUSED,h,6,
Wednesday,16:55,59,MOVING,b,13,
Wednesday,16:55,60,BROWSING,b,3,Underwear
Wednesday,16:55,61,BROWSING,c,13,Tops
Wednesday,16:55,63,BROWSING,h,3,Jeans
Wednesday,16:55,64,ARRIVED_SECTION,b,3,Underwear
Wednesday,16:55,65,MOVING,b,9,
Wednesday,16:55,66,EXITED,h,8,
Wednesday,16:55,67,BROWSING,g,13,Tops
Wednesday,16:55,68,BROWSING,h,13,Skirts & Dresses
Wednesday,16:56,69,ENTERED,h,8,gender~male age~young
Wednesday,16:56,49,BROWSING,f,13,Tops
Wednesday,16:56,51,MOVING,b,10,
Wednesday,16:56,56,AT_CHECKOUT,b,7,
Wednesday,16:56,57,EXITED,h,8,
Wednesday,16:56,59,PAUSED,b,13,
Wednesday,16:56,60,BROWSING,b,3,Underwear
Wednesday,16:56,61,BROWSING,c,13,Tops
Wednesday,16:56,64,BROWSING,b,3,Underwear
Wednesday,16:56,65,MOVING,c,9,
Wednesday,16:56,67,BROWSING,g,13,Tops
Wednesday,16:56,68,BROWSING,h,13,Skirts & Dresses
Wednesday,16:56,69,MOVING,g,7,
Wednesday,16:57,70,ENTERED,h,8,gender~male age~adult
Wednesday,16:57,49,BROWSING,f,13,Tops
Wednesday,16:57,51,MOVING,b,9,
Wednesday,16:57,56,AT_CHECKOUT,b,7,
Wednesday,16:57,59,PAUSED,b,13,
Wednesday,16:57,60,BROWSING,b,3,Underwear
Wednesday,16:57,61,BROWSING,c,13,Tops
Wednesday,16:57,63,MOVING,g,3,
Wednesday,16:57,64,BROWSING,b,3,Underwear
Wednesday,16:57,65,ARRIVED_SECTION,c,10,Tops
Wednesday,16:57,67,BROWSING,g,13,Tops
Wednesday,16:57,68,BROWSING,h,13,Skirts & Dresses
Wednesday,16:57,69,MOVING,g,5,
Wednesday,16:57,70,MOVING,g,6,
Wednesday,16:58,49,BROWSING,f,13,Tops
Wednesday,16:58,51,JOINED_QUEUE,b,8,position #2
Wednesday,16:58,56,AT_CHECKOUT,b,7,
Wednesday,16:58,59,PAUSED,b,13,
Wednesday,16:58,60,BROWSING,b,3,Underwear
Wednesday,16:58,61,BROWSING,c,13,Tops
Wednesday,16:58,63,MOVING,f,3,
Wednesday,16:58,64,BROWSING,b,3,Underwear
Wednesday,16:58,65,BROWSING,c,10,Tops
Wednesday,16:58,68,BROWSING,h,13,Skirts & Dresses
Wednesday,16:58,69,PAUSED,g,5,
Wednesday,16:58,70,MOVING,f,4,
Wednesday,16:59,71,ENTERED,h,8,gender~female age~adult
Wednesday,16:59,49,BROWSING,f,13,Tops
Wednesday,16:59,51,IN_QUEUE,b,8,position #2
Wednesday,16:59,56,AT_CHECKOUT,b,7,
Wednesday,16:59,59,MOVING,b,12,
Wednesday,16:59,61,BROWSING,c,13,Tops
Wednesday,16:59,63,MOVING,e,3,
Wednesday,16:59,64,BROWSING,b,3,Underwear
Wednesday,16:59,65,BROWSING,c,10,Tops
Wednesday,16:59,67,MOVING,f,13,
Wednesday,16:59,68,BROWSING,h,13,Skirts & Dresses
Wednesday,16:59,69,PAUSED,g,5,
Wednesday,16:59,70,ARRIVED_SECTION,d,3,Stockings
Wednesday,16:59,71,MOVING,g,9,
Wednesday,17:00,72,ENTERED,h,8,gender~female age~adult
Wednesday,17:00,49,BROWSING,f,13,Tops
Wednesday,17:00,51,IN_QUEUE,b,8,position #2
Wednesday,17:00,56,CHECKOUT_COMPLETED,b,7,
Wednesday,17:00,59,MOVING,b,11,
Wednesday,17:00,60,MOVING,b,4,
Wednesday,17:00,61,BROWSING,c,13,Tops
Wednesday,17:00,63,ARRIVED_SECTION,d,3,Stockings
Wednesday,17:00,64,BROWSING,b,3,Underwear
Wednesday,17:00,65,BROWSING,c,10,Tops
Wednesday,17:00,67,MOVING,e,13,
Wednesday,17:00,68,BROWSING,h,13,Skirts & Dresses
Wednesday,17:00,69,PAUSED,g,5,
Wednesday,17:00,70,BROWSING,d,3,Stockings
Wednesday,17:00,71,ARRIVED_SECTION,g,10,Tops
Wednesday,17:00,72,MOVING,f,7,
Wednesday,17:01,51,REACHED_COUNTER,b,7,
Wednesday,17:01,49,BROWSING,f,13,Tops
Wednesday,17:01,51,AT_CHECKOUT,b,7,
Wednesday,17:01,56,MOVING,b,8,
Wednesday,17:01,59,MOVING,b,10,
Wednesday,17:01,60,MOVING,b,5,
Wednesday,17:01,61,BROWSING,c,13,Tops
Wednesday,17:01,63,BROWSING,d,3,Stockings
Wednesday,17:01,64,BROWSING,b,3,Underwear
Wednesday,17:01,65,BROWSING,c,10,Tops
Wednesday,17:01,67,MOVING,d,13,
Wednesday,17:01,69,PAUSED,g,5,
Wednesday,17:01,70,BROWSING,d,3,Stockings
Wednesday,17:01,71,BROWSING,g,10,Tops
Wednesday,17:01,72,ARRIVED_SECTION,f,6,Pants
Wednesday,17:02,73,ENTERED,h,8,gender~female age~senior
Wednesday,17:02,51,AT_CHECKOUT,b,7,
Wednesday,17:02,56,MOVING,b,9,
Wednesday,17:02,59,MOVING,b,9,
Wednesday,17:02,60,MOVING,b,6,
Wednesday,17:02,61,BROWSING,c,13,Tops
Wednesday,17:02,63,BROWSING,d,3,Stockings
Wednesday,17:02,64,BROWSING,b,3,Underwear
Wednesday,17:02,67,MOVING,c,13,
Wednesday,17:02,68,ARRIVED_SECTION,g,13,Tops
Wednesday,17:02,69,MOVING,f,4,
Wednesday,17:02,70,BROWSING,d,3,Stockings
Wednesday,17:02,71,BROWSING,g,10,Tops
Wednesday,17:02,72,BROWSING,f,6,Pants
Wednesday,17:02,73,MOVING,g,8,
Wednesday,17:03,49,MOVING,e,13,
Wednesday,17:03,51,CHECKOUT_COMPLETED,b,7,
Wednesday,17:03,56,MOVING,c,9,
Wednesday,17:03,59,JOINED_QUEUE,b,8,position #1
Wednesday,17:03,60,MOVING,b,7,
Wednesday,17:03,61,BROWSING,c,13,Tops
Wednesday,17:03,63,BROWSING,d,3,Stockings
Wednesday,17:03,64,BROWSING,b,3,Underwear
Wednesday,17:03,65,MOVING,b,10,
Wednesday,17:03,67,MOVING,b,13,
Wednesday,17:03,68,BROWSING,g,13,Tops
Wednesday,17:03,69,MOVING,d,4,
Wednesday,17:03,70,BROWSING,d,3,Stockings
Wednesday,17:03,71,BROWSING,g,10,Tops
Wednesday,17:03,72,BROWSING,f,6,Pants
Wednesday,17:03,73,MOVING,g,9,
Wednesday,17:04,59,REACHED_COUNTER,b,7,
Wednesday,17:04,49,ARRIVED_SECTION,d,13,Hats & Handbags
