frame,time_s,label,conf,x1,y1,x2,y2,cx,cy,w,h,person_id
892,68.128,shopping basket,0.286,414.9,357.7,655.5,717.6,535.2,537.7,240.6,360.0,61
892,68.128,cardboard box,0.258,565.9,236.3,636.5,351.9,601.2,294.1,70.6,115.5,
894,68.281,handbag,0.452,800.2,502.5,856.4,609.6,828.3,556.1,56.2,107.2,61
894,68.281,shopping basket,0.281,415.2,357.7,655.3,717.3,535.3,537.5,240.1,359.7,61
896,68.434,handbag,0.494,800.1,502.0,856.2,609.5,828.2,555.7,56.1,107.4,61
896,68.434,shopping basket,0.285,413.6,358.0,655.1,717.1,534.3,537.5,241.5,359.1,61
898,68.586,handbag,0.514,800.0,502.1,856.3,608.8,828.1,555.5,56.4,106.7,61
898,68.586,shopping basket,0.251,412.5,359.2,654.9,717.5,533.7,538.4,242.5,358.3,61
900,68.739,handbag,0.505,799.9,501.9,856.3,608.9,828.1,555.4,56.3,107.0,61
900,68.739,shopping bag,0.278,265.7,221.9,304.1,342.4,284.9,282.2,38.4,120.4,41
900,68.739,shopping bag,0.269,265.8,221.5,299.7,309.4,282.7,265.5,33.9,87.9,41
902,68.892,handbag,0.51,799.9,502.0,856.3,608.9,828.1,555.5,56.4,106.9,61
904,69.045,handbag,0.512,800.0,501.9,856.3,608.8,828.1,555.4,56.4,106.9,61
904,69.045,shopping basket,0.253,414.6,358.1,656.0,717.6,535.3,537.9,241.3,359.6,61
906,69.197,handbag,0.51,800.1,502.0,856.3,608.6,828.2,555.3,56.2,106.7,61
906,69.197,shopping basket,0.258,413.8,358.5,656.2,717.8,535.0,538.2,242.4,359.3,61
908,69.35,handbag,0.503,800.1,502.0,856.3,608.6,828.2,555.3,56.3,106.6,61
908,69.35,backpack,0.334,645.3,88.5,701.9,176.6,673.6,132.6,56.6,88.1,
910,69.503,handbag,0.488,800.2,501.9,856.3,608.3,828.3,555.1,56.1,106.4,61
910,69.503,shopping bag,0.344,265.6,221.6,304.8,297.1,285.2,259.4,39.2,75.6,41
910,69.503,shopping basket,0.264,409.9,359.1,656.7,717.0,533.3,538.1,246.8,357.9,61
912,69.656,handbag,0.489,800.2,501.9,856.3,608.3,828.3,555.1,56.1,106.5,61
914,69.808,handbag,0.494,800.1,501.9,856.3,608.4,828.2,555.2,56.2,106.4,61
914,69.808,backpack,0.29,665.4,97.9,717.0,183.1,691.2,140.5,51.6,85.2,
916,69.961,handbag,0.49,800.1,501.9,856.3,608.4,828.2,555.2,56.2,106.5,61
918,70.114,handbag,0.487,800.1,502.0,856.3,608.4,828.2,555.2,56.2,106.4,61
918,70.114,shopping bag,0.278,266.1,216.5,302.8,296.7,284.5,256.6,36.6,80.2,41
918,70.114,cardboard box,0.255,475.7,86.0,516.3,172.3,496.0,129.1,40.6,86.2,
920,70.267,handbag,0.48,800.0,501.9,856.3,608.3,828.2,555.1,56.2,106.4,61
920,70.267,shopping bag,0.294,266.2,217.4,302.7,296.4,284.5,256.9,36.5,79.0,41
922,70.419,handbag,0.485,800.5,502.5,856.6,608.3,828.5,555.4,56.1,105.8,61
922,70.419,shopping bag,0.381,266.2,218.8,306.0,294.9,286.1,256.8,39.8,76.1,41
924,70.572,shopping bag,0.471,265.9,217.0,305.4,295.5,285.6,256.2,39.5,78.5,41
924,70.572,handbag,0.407,806.5,501.8,860.3,606.2,833.4,554.0,53.8,104.4,61
924,70.572,handbag,0.322,316.8,483.5,412.1,612.0,364.5,547.7,95.3,128.5,2
926,70.725,handbag,0.482,807.6,502.6,864.5,604.3,836.0,553.5,56.9,101.7,61
926,70.725,shopping bag,0.43,266.1,219.3,305.7,294.9,285.9,257.1,39.6,75.6,41
926,70.725,handbag,0.303,317.0,482.0,412.0,611.8,364.5,546.9,95.0,129.8,2
926,70.725,shopping basket,0.253,412.1,359.9,655.9,715.5,534.0,537.7,243.8,355.6,
928,70.878,handbag,0.427,812.5,503.5,867.9,606.6,840.2,555.1,55.4,103.1,61
928,70.878,handbag,0.29,317.4,482.5,411.5,611.9,364.4,547.2,94.1,129.3,2
928,70.878,cardboard box,0.256,475.7,86.6,517.0,172.6,496.4,129.6,41.3,86.0,
928,70.878,cardboard box,0.251,566.3,236.1,637.1,355.1,601.7,295.6,70.8,119.0,
930,71.03,handbag,0.432,818.2,502.9,872.1,607.7,845.2,555.3,54.0,104.8,61
930,71.03,handbag,0.27,318.0,483.3,411.8,612.4,364.9,547.9,93.8,129.1,2
932,71.183,handbag,0.411,823.4,516.4,876.2,604.1,849.8,560.3,52.8,87.7,61
932,71.183,handbag,0.319,317.4,483.6,411.7,612.2,364.6,547.9,94.2,128.6,2
932,71.183,shopping bag,0.301,266.5,225.5,306.1,296.0,286.3,260.8,39.5,70.5,41
932,71.183,cardboard box,0.275,565.9,236.1,637.1,355.6,601.5,295.9,71.2,119.5,
934,71.336,handbag,0.412,828.4,518.0,880.7,598.7,854.6,558.3,52.3,80.7,61
934,71.336,handbag,0.319,316.1,481.5,411.4,611.9,363.8,546.7,95.3,130.3,2
934,71.336,cardboard box,0.287,566.1,236.1,637.3,353.5,601.7,294.8,71.2,117.4,
934,71.336,shopping basket,0.266,133.9,390.7,187.7,490.4,160.8,440.5,53.8,99.7,
934,71.336,cardboard box,0.256,558.8,130.1,596.2,218.7,577.5,174.4,37.4,88.6,
936,71.489,shopping bag,0.432,262.9,223.1,304.3,293.6,283.6,258.4,41.4,70.5,41
936,71.489,handbag,0.312,830.7,518.7,880.9,594.7,855.8,556.7,50.3,76.0,61
936,71.489,cardboard box,0.283,565.3,236.0,637.7,353.0,601.5,294.5,72.3,117.0,
936,71.489,shopping basket,0.266,134.0,390.9,188.3,490.2,161.1,440.6,54.3,99.3,
936,71.489,cardboard box,0.252,558.9,130.1,596.2,218.7,577.5,174.4,37.4,88.6,
938,71.641,shopping bag,0.418,258.5,217.2,302.2,295.5,280.4,256.3,43.8,78.3,41
938,71.641,shopping basket,0.326,134.0,391.3,187.3,490.4,160.6,440.9,53.4,99.1,
938,71.641,cardboard box,0.314,566.0,236.1,637.6,354.7,601.8,295.4,71.6,118.6,
938,71.641,cardboard box,0.283,558.5,130.1,596.2,218.7,577.4,174.4,37.7,88.6,
938,71.641,cardboard box,0.256,475.8,86.0,517.0,172.5,496.4,129.2,41.1,86.4,
940,71.794,shopping basket,0.424,134.0,391.7,186.3,490.5,160.1,441.1,52.3,98.9,
940,71.794,cardboard box,0.323,564.9,236.0,637.9,353.6,601.4,294.8,73.1,117.6,
940,71.794,cardboard box,0.317,558.9,130.3,596.2,218.6,577.6,174.5,37.3,88.3,
940,71.794,cardboard box,0.268,384.5,148.1,470.2,272.3,427.4,210.2,85.7,124.2,
940,71.794,cardboard box,0.254,476.0,86.3,517.0,171.5,496.5,128.9,41.0,85.2,
940,71.794,handbag,0.25,312.9,489.9,410.5,611.0,361.7,550.5,97.6,121.1,2
942,71.947,shopping basket,0.513,134.0,392.6,185.8,490.5,159.9,441.5,51.8,97.9,
942,71.947,cardboard box,0.301,566.1,236.1,637.6,355.1,601.9,295.6,71.4,119.1,
942,71.947,handbag,0.3,311.6,487.2,410.6,610.4,361.1,548.8,98.9,123.2,2
942,71.947,cardboard box,0.283,558.8,130.2,596.2,218.6,577.5,174.4,37.3,88.4,
944,72.1,shopping bag,0.505,133.3,389.4,186.4,490.9,159.9,440.1,53.1,101.5,
944,72.1,handbag,0.324,315.0,485.3,410.2,610.7,362.6,548.0,95.3,125.4,2
944,72.1,cardboard box,0.268,565.6,236.1,637.2,354.9,601.4,295.5,71.6,118.8,
946,72.252,shopping bag,0.522,133.5,391.4,186.6,490.8,160.1,441.1,53.1,99.4,
946,72.252,handbag,0.371,315.8,485.5,410.2,611.0,363.0,548.3,94.4,125.6,2
946,72.252,cardboard box,0.273,565.6,236.1,637.2,354.6,601.4,295.3,71.7,118.5,
948,72.405,shopping basket,0.505,133.9,392.0,185.9,490.5,159.9,441.2,52.0,98.5,
948,72.405,handbag,0.391,311.9,484.8,410.1,611.0,361.0,547.9,98.2,126.2,2
948,72.405,cardboard box,0.299,566.0,236.2,636.9,354.6,601.4,295.4,70.9,118.4,
950,72.558,shopping basket,0.478,133.9,392.1,185.9,490.6,159.9,441.3,52.0,98.4,
950,72.558,handbag,0.409,312.7,485.7,410.2,611.0,361.4,548.4,97.5,125.3,2
950,72.558,cardboard box,0.261,565.7,236.3,636.8,354.5,601.2,295.4,71.1,118.2,
952,72.711,shopping basket,0.442,133.9,392.3,185.4,490.6,159.7,441.4,51.6,98.3,
952,72.711,handbag,0.376,317.4,487.2,411.3,611.5,364.4,549.4,94.0,124.3,2
952,72.711,cardboard box,0.265,566.0,236.2,637.0,354.9,601.5,295.5,71.0,118.7,
954,72.863,handbag,0.45,315.8,489.9,410.4,610.8,363.1,550.3,94.6,120.9,2
954,72.863,shopping basket,0.384,134.0,392.0,184.3,490.7,159.1,441.3,50.3,98.6,
954,72.863,cardboard box,0.268,565.7,236.1,636.8,353.4,601.3,294.8,71.1,117.3,
956,73.016,handbag,0.482,308.0,487.9,410.3,610.3,359.1,549.1,102.3,122.4,2
956,73.016,shopping basket,0.383,134.1,390.9,178.5,491.0,156.3,440.9,44.4,100.2,
956,73.016,cardboard box,0.285,476.1,86.9,517.9,172.0,497.0,129.5,41.8,85.1,
956,73.016,cardboard box,0.266,565.4,236.1,636.8,353.8,601.1,294.9,71.4,117.7,
958,73.169,shopping basket,0.398,134.2,390.4,178.4,491.1,156.3,440.7,44.2,100.7,
958,73.169,handbag,0.31,307.1,482.0,412.4,610.2,359.7,546.1,105.3,128.2,2
958,73.169,cardboard box,0.262,566.0,236.3,636.1,353.9,601.1,295.1,70.1,117.6,
960,73.322,shopping bag,0.472,133.2,388.8,183.9,490.3,158.6,439.6,50.8,101.5,
960,73.322,handbag,0.306,309.5,481.3,412.3,610.3,360.9,545.8,102.7,129.0,2
960,73.322,cardboard box,0.293,475.7,86.8,517.4,172.0,496.6,129.4,41.7,85.2,
962,73.474,shopping basket,0.38,134.0,390.9,185.2,490.3,159.6,440.6,51.2,99.3,
962,73.474,handbag,0.279,316.5,490.9,410.7,610.2,363.6,550.5,94.2,119.4,6
964,73.627,shopping bag,0.451,133.3,389.3,185.1,490.7,159.2,440.0,51.8,101.3,
964,73.627,cardboard box,0.258,475.7,86.3,516.8,172.0,496.2,129.1,41.1,85.8,
966,73.78,shopping basket,0.442,134.0,391.9,186.6,490.5,160.3,441.2,52.6,98.5,
966,73.78,handbag,0.335,319.0,485.6,410.6,610.5,364.8,548.1,91.5,124.9,6
966,73.78,cardboard box,0.276,475.7,85.6,516.4,172.0,496.1,128.8,40.8,86.4,
968,73.933,handbag,0.379,314.3,485.3,410.4,610.4,362.4,547.9,96.1,125.1,6
968,73.933,shopping basket,0.377,134.1,395.0,187.7,490.3,160.9,442.6,53.6,95.3,2
968,73.933,handbag,0.253,221.2,153.3,255.3,198.1,238.2,175.7,34.2,44.8,
970,74.085,handbag,0.501,295.5,484.7,411.7,611.2,353.6,548.0,116.2,126.5,2
970,74.085,handbag,0.358,219.4,154.8,253.0,200.3,236.2,177.6,33.6,45.5,
970,74.085,handbag,0.345,843.4,528.7,899.1,614.7,871.2,571.7,55.7,86.0,61
970,74.085,cardboard box,0.271,565.6,235.4,638.0,353.6,601.8,294.5,72.4,118.2,
972,74.238,shopping bag,0.333,828.0,517.7,889.9,624.2,858.9,570.9,61.9,106.5,61
972,74.238,handbag,0.326,294.1,483.3,411.2,609.8,352.6,546.6,117.1,126.5,2
972,74.238,cardboard box,0.279,204.4,249.5,284.5,367.3,244.5,308.4,80.1,117.8,2
974,74.391,shopping bag,0.387,801.6,518.5,870.3,644.6,836.0,581.6,68.7,126.1,61
974,74.391,handbag,0.294,294.6,485.4,409.8,609.4,352.2,547.4,115.3,124.0,2
974,74.391,cardboard box,0.282,566.0,235.3,637.9,353.1,601.9,294.2,71.9,117.8,
976,74.544,shopping bag,0.439,784.0,518.0,859.4,659.0,821.7,588.5,75.4,141.0,61
976,74.544,shopping bag,0.377,395.7,414.8,474.2,523.3,434.9,469.1,78.5,108.5,
976,74.544,handbag,0.369,294.6,485.0,409.7,610.5,352.2,547.7,115.0,125.5,
976,74.544,cardboard box,0.342,565.9,235.2,637.8,352.4,601.9,293.8,71.9,117.2,
978,74.696,shopping bag,0.481,772.3,537.1,851.3,671.1,811.8,604.1,79.0,134.0,61
978,74.696,cardboard box,0.323,564.8,235.4,638.0,353.2,601.4,294.3,73.2,117.8,
978,74.696,handbag,0.301,294.9,485.7,410.7,610.6,352.8,548.2,115.8,124.9,
978,74.696,cardboard box,0.289,204.6,255.5,286.3,374.1,245.5,314.8,81.7,118.6,2
980,74.849,shopping bag,0.783,765.1,488.6,853.6,676.0,809.4,582.3,88.6,187.3,61
980,74.849,cardboard box,0.392,206.4,363.8,357.0,546.5,281.7,455.1,150.5,182.7,2
980,74.849,cardboard box,0.359,564.6,235.4,638.4,353.7,601.5,294.6,73.7,118.3,
982,75.002,shopping bag,0.718,757.5,488.7,852.9,681.2,805.2,584.9,95.4,192.5,61
982,75.002,cardboard box,0.32,563.3,235.5,638.4,356.0,600.9,295.8,75.1,120.6,
984,75.155,shopping bag,0.788,755.7,488.1,850.8,682.9,803.3,585.5,95.0,194.8,61
984,75.155,cardboard box,0.371,563.0,235.5,638.7,354.7,600.8,295.1,75.7,119.2,
984,75.155,cardboard box,0.26,559.6,128.9,596.4,219.0,578.0,173.9,36.8,90.1,
986,75.307,shopping bag,0.798,759.1,494.5,846.3,686.0,802.7,590.3,87.1,191.5,61
986,75.307,cardboard box,0.374,563.8,235.5,638.4,354.7,601.1,295.1,74.6,119.2,
986,75.307,handbag,0.332,218.4,156.8,253.6,199.7,236.0,178.3,35.2,42.8,
986,75.307,shopping basket,0.305,294.4,486.2,411.3,609.6,352.9,547.9,116.9,123.4,72
988,75.46,shopping bag,0.678,759.2,503.6,841.4,697.2,800.3,600.4,82.2,193.6,61
988,75.46,cardboard box,0.358,564.1,235.4,638.2,351.6,601.2,293.5,74.1,116.2,
990,75.613,shopping bag,0.707,763.7,509.7,845.7,703.9,804.7,606.8,82.0,194.2,61
990,75.613,cardboard box,0.319,563.9,235.5,638.0,352.2,600.9,293.9,74.2,116.7,
990,75.613,handbag,0.288,294.9,485.6,410.9,610.1,352.9,547.8,116.0,124.6,72
992,75.766,shopping bag,0.582,770.3,512.2,859.9,706.9,815.1,609.6,89.6,194.7,61
992,75.766,cardboard box,0.323,564.0,235.8,637.8,353.5,600.9,294.6,73.8,117.8,
992,75.766,handbag,0.27,294.3,486.2,410.9,608.3,352.6,547.2,116.6,122.1,72
994,75.918,shopping bag,0.731,794.6,508.3,881.6,694.8,838.1,601.6,86.9,186.6,61
994,75.918,handbag,0.382,295.0,485.9,410.8,610.2,352.9,548.1,115.8,124.3,72
994,75.918,cardboard box,0.292,564.5,235.7,638.0,354.5,601.3,295.1,73.4,118.8,
996,76.071,shopping bag,0.852,816.5,500.0,915.5,686.3,866.0,593.1,99.0,186.3,61
996,76.071,cardboard box,0.274,564.6,235.7,637.6,354.1,601.1,294.9,72.9,118.3,
998,76.224,shopping bag,0.793,835.7,494.1,943.4,681.6,889.5,587.8,107.6,187.6,61
998,76.224,cardboard box,0.296,564.8,235.6,637.6,353.6,601.2,294.6,72.8,118.0,
998,76.224,shopping basket,0.28,294.2,483.7,412.0,610.4,353.1,547.0,117.8,126.7,72
1000,76.377,shopping bag,0.861,842.6,494.3,952.6,678.9,897.6,586.6,110.1,184.5,61
1000,76.377,handbag,0.257,294.6,485.7,412.8,610.6,353.7,548.1,118.2,125.0,72
1002,76.529,shopping bag,0.859,842.8,495.0,955.0,677.2,898.9,586.1,112.2,182.2,61
1002,76.529,handbag,0.306,294.4,485.5,412.1,610.8,353.3,548.1,117.7,125.3,72
1002,76.529,cardboard box,0.27,567.0,235.7,639.0,357.0,603.0,296.4,72.0,121.3,
1004,76.682,shopping bag,0.875,840.5,486.6,958.6,665.9,899.6,576.3,118.1,179.3,61
1004,76.682,handbag,0.311,294.4,485.1,411.6,611.0,353.0,548.0,117.2,125.9,
1006,76.835,shopping bag,0.901,830.5,461.9,958.6,642.2,894.5,552.1,128.1,180.3,61
1006,76.835,cardboard box,0.3,566.1,235.4,640.4,357.4,603.3,296.4,74.3,122.0,
1006,76.835,shopping basket,0.286,294.8,485.7,410.9,610.6,352.8,548.2,116.1,124.9,
1008,76.988,shopping bag,0.878,820.9,434.2,960.1,612.8,890.5,523.5,139.3,178.7,61
1008,76.988,cardboard box,0.284,565.7,235.6,640.4,358.2,603.0,296.9,74.6,122.6,
1010,77.14,shopping bag,0.795,831.5,410.2,944.2,584.3,887.8,497.2,112.7,174.1,61
1012,77.293,shopping bag,0.741,844.6,392.9,932.7,561.2,888.6,477.1,88.2,168.3,61
1014,77.446,shopping bag,0.693,849.0,391.5,937.9,555.8,893.5,473.6,88.9,164.3,61
1014,77.446,cardboard box,0.271,566.6,235.6,639.9,359.8,603.3,297.7,73.3,124.2,
1016,77.599,shopping bag,0.754,851.8,389.8,955.2,552.0,903.5,470.9,103.3,162.2,61
1016,77.599,cardboard box,0.304,566.0,235.5,639.7,360.1,602.9,297.8,73.7,124.6,
1018,77.751,shopping bag,0.779,880.5,383.0,976.4,543.7,928.4,463.4,95.9,160.6,61
1018,77.751,cardboard box,0.274,205.3,242.9,287.0,371.6,246.2,307.2,81.7,128.7,2
1020,77.904,shopping bag,0.775,895.0,373.4,996.4,533.7,945.7,453.5,101.4,160.3,61
1020,77.904,cardboard box,0.313,205.6,242.8,286.4,371.5,246.0,307.2,80.8,128.8,2
1020,77.904,cardboard box,0.276,565.9,235.5,639.8,359.3,602.9,297.4,73.8,123.8,
1022,78.057,shopping bag,0.866,900.3,376.9,1007.3,528.0,953.8,452.4,106.9,151.1,61
1022,78.057,cardboard box,0.263,565.8,235.5,639.6,358.6,602.7,297.0,73.8,123.1,
1024,78.21,shopping bag,0.773,908.4,369.3,1005.4,516.9,956.9,443.1,97.0,147.6,61
1024,78.21,shopping basket,0.267,293.1,482.7,419.6,613.0,356.4,547.8,126.5,130.3,72
1026,78.362,shopping bag,0.699,911.4,351.2,989.1,501.0,950.2,426.1,77.7,149.9,61
1026,78.362,cardboard box,0.295,205.4,244.3,288.0,371.9,246.7,308.1,82.6,127.6,2
1026,78.362,backpack,0.292,694.0,117.9,745.3,208.2,719.7,163.1,51.4,90.3,
1028,78.515,backpack,0.342,694.0,120.5,744.6,214.1,719.3,167.3,50.7,93.6,
1028,78.515,shopping bag,0.29,897.2,325.0,947.4,477.4,922.3,401.2,50.1,152.4,61
1028,78.515,cardboard box,0.251,565.9,235.5,639.4,360.0,602.6,297.8,73.5,124.5,
1030,78.668,handbag,0.354,862.7,353.2,914.6,459.9,888.7,406.5,51.8,106.7,61
1030,78.668,backpack,0.292,693.9,125.3,745.2,215.1,719.5,170.2,51.4,89.8,
1032,78.821,handbag,0.526,848.1,352.3,894.2,447.0,871.1,399.6,46.1,94.6,61
1032,78.821,shopping basket,0.296,292.9,483.8,429.0,606.8,361.0,545.3,136.0,123.0,
1032,78.821,backpack,0.278,693.2,124.0,745.1,211.6,719.1,167.8,51.9,87.6,
1032,78.821,cardboard box,0.257,204.9,244.6,287.2,372.6,246.1,308.6,82.3,128.0,41
1034,78.973,handbag,0.25,832.6,357.9,874.0,429.6,853.3,393.7,41.4,71.7,61
1036,79.126,handbag,0.411,820.3,350.7,853.2,416.0,836.7,383.4,32.9,65.3,61
1038,79.279,shopping bag,0.312,800.9,268.5,851.5,430.4,826.2,349.4,50.6,161.8,61
1040,79.432,shopping bag,0.556,788.5,263.1,851.9,435.6,820.2,349.4,63.4,172.5,61
1040,79.432,cardboard box,0.274,204.9,241.7,287.1,372.4,246.0,307.0,82.2,130.7,41
1052,80.348,shopping basket,0.464,298.6,427.3,417.7,604.0,358.2,515.7,119.0,176.7,72
1054,80.501,handbag,0.335,335.9,112.7,368.8,154.3,352.4,133.5,32.8,41.6,41
1054,80.501,handbag,0.271,675.2,283.9,703.6,348.7,689.4,316.3,28.4,64.8,
1056,80.654,handbag,0.466,331.9,112.0,371.4,153.8,351.7,132.9,39.5,41.8,41
1056,80.654,cardboard box,0.261,205.2,248.8,292.9,372.5,249.1,310.6,87.7,123.6,2
1060,80.959,handbag,0.414,339.4,113.5,372.4,154.5,355.9,134.0,33.1,41.0,41
1060,80.959,shopping basket,0.258,298.9,485.9,413.1,604.0,356.0,545.0,114.2,118.1,
1062,81.112,handbag,0.406,341.1,114.2,378.9,155.8,360.0,135.0,37.8,41.6,41
1062,81.112,shopping basket,0.332,298.8,484.8,413.0,604.0,355.9,544.4,114.2,119.2,
1062,81.112,handbag,0.251,331.9,86.5,380.1,156.4,356.0,121.5,48.2,69.9,41
1064,81.265,shopping bag,0.296,298.9,485.0,413.0,604.0,355.9,544.5,114.1,119.0,
1064,81.265,shopping bag,0.267,269.1,243.0,319.4,342.9,294.3,292.9,50.4,100.0,41
1066,81.418,shopping basket,0.425,298.8,484.1,413.0,603.8,355.9,543.9,114.2,119.7,
1066,81.418,shopping bag,0.413,274.1,244.8,317.8,340.9,295.9,292.8,43.7,96.1,41
1070,81.723,shopping basket,0.339,298.9,485.7,412.9,603.6,355.9,544.7,114.0,117.9,
1072,81.876,handbag,0.284,298.9,485.7,413.0,603.9,355.9,544.8,114.1,118.2,6
1074,82.029,handbag,0.29,298.8,485.5,413.0,603.9,355.9,544.7,114.1,118.4,6
1076,82.181,shopping basket,0.434,298.8,485.3,413.0,603.8,355.9,544.5,114.2,118.5,6
1078,82.334,shopping basket,0.37,298.9,485.5,413.0,603.8,356.0,544.6,114.2,118.2,6
1078,82.334,shopping bag,0.314,600.2,96.5,635.3,157.8,617.8,127.1,35.1,61.4,
1080,82.487,shopping basket,0.457,298.7,485.0,413.2,603.7,356.0,544.4,114.5,118.7,6
1080,82.487,handbag,0.252,477.9,188.3,521.8,260.9,499.8,224.6,43.9,72.5,61
1082,82.64,handbag,0.548,242.9,173.0,280.1,237.1,261.5,205.1,37.2,64.1,7
1082,82.64,handbag,0.496,236.4,161.0,280.7,240.0,258.6,200.5,44.2,79.0,7
1082,82.64,shopping basket,0.436,298.6,480.0,413.1,604.2,355.8,542.1,114.5,124.2,6
1082,82.64,shopping basket,0.35,297.5,409.7,413.1,604.4,355.3,507.1,115.6,194.7,6
1084,82.792,handbag,0.463,238.8,173.6,283.8,241.0,261.3,207.3,45.0,67.3,7
1084,82.792,handbag,0.345,298.9,485.4,412.9,604.0,355.9,544.7,114.0,118.6,6
1084,82.792,shopping basket,0.333,297.7,393.1,413.1,604.8,355.4,498.9,115.4,211.7,6
1084,82.792,cardboard box,0.255,564.1,235.2,637.8,357.7,601.0,296.5,73.6,122.6,
1086,82.945,handbag,0.503,238.4,178.4,286.7,242.9,262.6,210.7,48.3,64.5,
1086,82.945,handbag,0.349,298.6,485.4,412.9,604.4,355.8,544.9,114.3,119.0,6
1088,83.098,handbag,0.475,240.3,180.5,288.8,246.6,264.6,213.5,48.5,66.2,
1088,83.098,handbag,0.373,299.0,486.2,413.3,604.0,356.1,545.1,114.3,117.7,6
1088,83.098,cardboard box,0.287,564.0,235.1,637.9,357.9,600.9,296.5,73.9,122.7,
1090,83.251,handbag,0.41,299.2,486.1,413.1,604.1,356.2,545.1,113.8,118.0,6
1090,83.251,handbag,0.366,241.8,184.7,290.0,252.1,265.9,218.4,48.2,67.5,
1090,83.251,cardboard box,0.311,563.5,235.0,638.4,356.1,600.9,295.6,74.9,121.1,
1092,83.403,handbag,0.316,244.7,192.7,292.3,255.1,268.5,223.9,47.6,62.4,82
1092,83.403,handbag,0.315,298.3,484.1,413.5,603.1,355.9,543.6,115.2,119.0,6
1092,83.403,cardboard box,0.296,563.8,235.1,638.1,357.2,601.0,296.1,74.3,122.1,
1094,83.556,shopping bag,0.377,420.6,98.4,462.0,156.4,441.3,127.4,41.5,58.0,
1094,83.556,handbag,0.329,298.0,485.3,414.5,603.0,356.3,544.2,116.5,117.6,6
1094,83.556,shopping basket,0.262,297.6,425.2,414.9,604.1,356.2,514.6,117.3,178.9,6
1094,83.556,cardboard box,0.254,563.8,234.9,638.2,357.7,601.0,296.3,74.4,122.8,
1096,83.709,shopping basket,0.575,298.2,424.6,416.1,605.2,357.1,514.9,117.9,180.6,6
1096,83.709,handbag,0.295,298.7,485.8,414.3,603.1,356.5,544.4,115.5,117.3,
1098,83.862,shopping basket,0.28,298.2,480.3,414.9,604.8,356.5,542.6,116.7,124.5,
1098,83.862,shopping basket,0.271,297.1,422.4,415.0,605.0,356.1,513.7,117.9,182.6,
1098,83.862,handbag,0.256,409.6,151.5,437.7,205.3,423.6,178.4,28.1,53.8,
1100,84.014,shopping basket,0.487,298.9,428.3,415.9,604.6,357.4,516.4,117.0,176.3,6
1100,84.014,shopping bag,0.255,218.1,369.8,331.3,493.2,274.7,431.5,113.2,123.4,2
1102,84.167,shopping bag,0.272,300.8,410.6,364.6,502.0,332.7,456.3,63.8,91.4,6
1104,84.32,handbag,0.433,379.1,139.3,405.9,189.0,392.5,164.2,26.7,49.7,61
1104,84.32,shopping bag,0.39,298.7,424.3,364.5,511.7,331.6,468.0,65.8,87.5,6
1106,84.473,shopping bag,0.269,85.1,272.8,125.6,332.3,105.3,302.6,40.5,59.4,36
1106,84.473,shopping basket,0.268,416.1,362.8,661.4,689.8,538.7,526.3,245.3,326.9,77
1108,84.625,shopping cart,0.316,295.4,470.7,414.4,599.1,354.9,534.9,119.0,128.3,6
1110,84.778,handbag,0.405,364.2,126.1,386.6,177.5,375.4,151.8,22.4,51.4,41
1112,84.931,handbag,0.337,360.7,119.9,383.0,168.5,371.9,144.2,22.3,48.6,41
1114,85.084,handbag,0.347,358.2,111.6,381.8,164.7,370.0,138.2,23.6,53.1,41
1116,85.236,handbag,0.345,354.7,101.8,384.0,162.1,369.4,132.0,29.3,60.3,41
1118,85.389,handbag,0.36,349.0,105.8,379.6,159.8,364.3,132.8,30.6,54.0,41
1120,85.542,handbag,0.352,342.2,97.7,375.3,156.5,358.8,127.1,33.1,58.8,41
1122,85.695,handbag,0.403,334.9,96.5,362.3,153.4,348.6,124.9,27.4,57.0,41
1124,85.847,handbag,0.369,335.1,92.1,371.6,153.3,353.3,122.7,36.5,61.2,41
1128,86.153,shopping basket,0.296,417.0,373.5,660.2,681.5,538.6,527.5,243.2,308.0,77
1130,86.306,shopping basket,0.339,418.2,375.4,660.4,689.1,539.3,532.2,242.2,313.8,77
1130,86.306,shopping basket,0.307,301.9,482.4,416.3,599.3,359.1,540.8,114.4,116.9,
1132,86.458,shopping basket,0.349,302.5,480.9,416.8,598.9,359.7,539.9,114.3,118.0,
1132,86.458,handbag,0.259,367.4,93.7,391.5,144.2,379.5,119.0,24.2,50.5,41
1134,86.611,shopping basket,0.407,302.9,482.8,416.8,599.2,359.8,541.0,114.0,116.4,
1136,86.764,shopping basket,0.361,302.4,484.3,415.7,598.1,359.1,541.2,113.3,113.8,6
1138,86.917,shopping basket,0.396,302.0,483.9,417.1,598.7,359.5,541.3,115.1,114.8,
1138,86.917,handbag,0.345,382.5,89.6,406.3,126.2,394.4,107.9,23.8,36.6,41
1140,87.069,shopping basket,0.6,302.2,483.4,418.3,599.9,360.2,541.7,116.1,116.5,6
1142,87.222,shopping basket,0.545,301.3,424.2,417.3,600.0,359.3,512.1,116.0,175.7,
1142,87.222,shopping basket,0.329,415.5,358.5,659.2,682.9,537.3,520.7,243.7,324.3,77
1142,87.222,shopping basket,0.326,301.9,483.9,416.9,599.4,359.4,541.6,114.9,115.4,
1142,87.222,cardboard box,0.259,565.2,235.8,637.0,358.2,601.1,297.0,71.8,122.4,
1144,87.375,shopping basket,0.647,301.7,481.7,418.3,598.8,360.0,540.3,116.6,117.1,6
