time_s,visitor_id,map_x,map_y,n_cams,cams
75.8,6,433.3,512.6,2,0;1
76.0,6,440.0,516.4,2,0;1
76.2,6,433.9,514.2,2,0;1
76.4,6,427.4,511.2,2,0;1
76.6,6,429.8,512.5,2,0;1
76.8,6,434.2,515.5,2,0;1
77.0,6,434.5,515.9,2,0;1
77.2,6,436.2,517.1,2,0;1
77.4,6,436.9,517.5,2,0;1
77.6,6,435.8,516.8,2,0;1
77.8,6,434.0,515.9,2,0;1
78.0,6,432.1,514.8,2,0;1
78.2,6,434.0,516.3,2,0;1
78.4,6,433.7,516.1,2,0;1
78.6,6,434.7,516.8,2,0;1
78.8,6,435.0,516.6,2,0;1
79.0,6,433.1,514.3,2,0;1
79.2,6,438.1,515.5,2,0;1
79.4,6,438.8,515.3,2,0;1
79.6,6,434.5,513.1,2,0;1
79.8,6,435.5,513.3,2,0;1
80.0,6,437.6,513.7,2,0;1
80.2,6,437.8,513.7,2,0;1
80.4,6,436.3,513.1,2,0;1
80.6,6,435.7,512.9,2,0;1
80.8,6,437.4,513.6,2,0;1
81.0,6,433.7,512.1,2,0;1
81.2,6,431.1,511.0,2,0;1
81.4,6,428.2,510.0,2,0;1
81.6,6,442.4,516.2,2,0;1
81.8,6,447.0,518.8,2,0;1
82.0,6,447.3,520.5,2,0;1
82.2,6,447.7,522.5,2,0;1
82.4,6,450.9,523.8,2,0;1
82.6,6,450.3,525.8,2,0;1
82.8,6,449.8,528.1,2,0;1
83.0,6,449.5,530.4,2,0;1
83.2,6,448.2,533.1,2,0;1
83.4,6,451.1,535.4,2,0;1
83.6,6,452.6,537.8,2,0;1
83.8,6,455.3,539.7,2,0;1
84.0,6,456.9,541.9,2,0;1
84.2,6,455.6,545.7,2,0;1
84.4,6,455.1,550.6,2,0;1
84.6,6,455.5,554.1,2,0;1
84.8,6,458.7,555.5,2,0;1
85.0,6,459.8,558.4,2,0;1
85.2,6,459.4,562.7,2,0;1
85.4,6,463.6,562.2,2,0;1
85.6,6,464.5,565.5,2,0;1
85.8,6,466.2,567.7,2,0;1
86.0,6,465.5,572.5,2,0;1
86.2,6,465.7,576.5,2,0;1
86.4,6,466.6,579.5,2,0;1
86.6,6,467.3,582.8,2,0;1
86.8,6,468.4,585.2,2,0;1
87.0,6,469.1,589.0,2,0;1
87.2,6,469.1,594.4,2,0;1
87.4,6,471.0,594.7,2,0;1
87.6,6,472.0,597.6,2,0;1
87.8,6,473.0,600.8,2,0;1
88.0,6,474.0,603.6,2,0;1
88.2,6,475.3,605.0,2,0;1
88.4,6,476.4,606.5,2,0;1
88.6,6,477.5,608.8,2,0;1
88.8,6,478.5,612.5,2,0;1
89.0,6,479.5,617.4,2,0;1
89.2,6,480.0,615.2,2,0;1
89.4,6,481.2,598.4,2,0;1
89.6,6,478.4,603.7,2,0;1
89.8,6,473.3,612.6,2,0;1
90.0,6,468.0,618.3,2,0;1
90.2,6,462.1,624.2,2,0;1
90.4,6,458.9,625.7,2,0;1
90.6,6,459.6,623.3,2,0;1
90.8,6,474.1,593.7,2,0;1
91.0,6,477.8,596.4,2,0;1
91.2,6,478.4,591.9,2,0;1
91.4,6,477.8,569.0,2,0;1
91.6,6,470.0,586.9,2,0;1
91.8,6,464.4,604.3,2,0;1
92.0,6,462.2,611.4,2,0;1
92.2,6,485.1,539.0,1,0;1
92.4,6,485.0,538.6,1,0;1
92.6,6,485.0,538.6,1,0;1
92.8,6,485.0,538.6,1,0;1
93.0,6,485.0,538.6,1,0;1
93.2,6,485.0,538.6,1,0;1
93.4,6,485.0,538.6,1,0;1
93.6,6,485.0,538.6,1,0;1
93.8,6,485.0,538.6,1,0;1
94.0,6,484.8,538.7,1,0;1
94.2,6,484.5,538.6,1,0;1
94.4,6,483.8,537.3,1,0;1
94.6,6,483.9,536.7,1,0;1
94.8,6,483.9,536.7,1,0;1
95.0,6,483.9,536.5,1,0;1
95.2,6,483.9,536.5,1,0;1
95.4,6,483.9,536.5,1,0;1
95.6,6,483.9,536.5,1,0;1
95.8,6,483.9,536.5,1,0;1
96.0,6,483.9,536.5,1,0;1
96.2,6,484.0,536.5,1,0;1
96.4,6,484.2,536.9,1,0;1
96.6,6,484.2,536.9,1,0;1
96.8,6,484.2,537.0,1,0;1
97.0,6,484.2,537.0,1,0;1
97.2,6,484.2,537.0,1,0;1
97.4,6,484.2,537.0,1,0;1
97.6,6,484.2,537.0,1,0;1
97.8,6,484.2,537.0,1,0;1
98.0,6,484.2,537.0,1,0;1
98.2,6,484.2,537.0,1,0;1
98.4,6,484.2,537.0,1,0;1
98.6,6,484.2,537.0,1,0;1
98.8,6,484.2,537.0,1,0;1
99.0,6,484.2,537.0,1,0;1
99.2,6,484.2,537.0,1,0;1
99.4,6,484.2,537.0,1,0;1
99.6,6,484.2,537.0,1,0;1
99.8,6,484.2,537.0,1,0;1
100.0,6,484.3,537.1,1,0;1
100.2,6,484.3,537.2,1,0;1
100.4,6,484.4,537.3,1,0;1
100.6,6,484.4,537.3,1,0;1
100.8,6,484.4,537.3,1,0;1
101.0,6,484.4,537.4,1,0;1
101.2,6,484.4,537.4,1,0;1
101.4,6,484.4,537.4,1,0;1
101.6,6,484.4,537.4,1,0;1
101.8,6,484.4,537.4,1,0;1
102.0,6,484.4,537.4,1,0;1
102.2,6,484.5,537.4,1,0;1
102.4,6,484.5,537.4,1,0;1
102.6,6,484.5,537.4,1,0;1
102.8,6,484.5,537.4,1,0;1
103.0,6,484.5,537.4,1,0;1
103.2,6,484.5,537.4,1,0;1
103.4,6,484.5,537.4,1,0;1
103.6,6,484.5,537.4,1,0;1
103.8,6,484.5,537.6,1,0;1
104.0,6,484.6,537.9,1,0;1
104.2,6,484.6,537.9,1,0;1
104.4,6,484.6,537.9,1,0;1
104.6,6,484.6,537.9,1,0;1
104.8,6,484.6,537.9,1,0;1
105.0,6,484.7,538.0,1,0;1
105.2,6,484.7,538.0,1,0;1
105.4,6,484.7,538.0,1,0;1
105.6,6,484.7,538.0,1,0;1
105.8,6,484.7,538.0,1,0;1
106.0,6,484.7,538.0,1,0;1
106.2,6,484.7,538.0,1,0;1
106.4,6,484.7,538.0,1,0;1
106.6,6,484.7,538.0,1,0;1
106.8,6,485.0,538.5,1,0;1
107.0,6,486.4,540.7,1,0;1
107.2,6,488.0,542.8,1,0;1
107.4,6,488.4,543.5,1,0;1
107.6,6,488.5,543.7,1,0;1
107.8,6,488.5,543.7,1,0;1
108.0,6,487.2,544.2,1,0;1
108.2,6,487.2,544.2,1,0;1
108.4,6,487.2,544.2,1,0;1
108.6,6,487.1,544.4,1,0;1
108.8,6,487.1,544.4,1,0;1
109.0,6,487.1,544.4,1,0;1
109.2,6,487.1,544.4,1,0;1
109.4,6,487.1,544.4,1,0;1
109.6,6,487.1,544.3,1,0;1
109.8,6,486.8,544.3,1,0;1
110.0,6,486.2,544.0,1,0;1
110.2,6,486.2,544.0,1,0;1
110.4,6,486.1,544.1,1,0;1
110.6,6,486.3,546.8,1,0;1
110.8,6,486.3,546.8,1,0;1
111.0,6,487.3,550.2,1,0;1
111.2,6,487.2,550.0,1,0;1
111.4,6,487.1,550.0,1,0;1
111.6,6,486.9,550.3,1,0;1
111.8,6,486.6,550.6,1,0;1
112.0,6,486.2,551.1,1,0;1
112.2,6,486.2,551.1,1,0;1
112.4,6,485.0,547.1,1,0;1
112.6,6,484.4,544.2,1,0;1
112.8,6,483.9,539.8,1,0;1
113.0,6,483.9,539.7,1,0;1
113.2,6,483.9,539.6,1,0;1
113.4,6,483.9,539.6,1,0;1
113.6,6,483.9,539.6,1,0;1
113.8,6,483.9,539.6,1,0;1
114.0,6,483.9,539.6,1,0;1
114.2,6,483.9,539.6,1,0;1
114.4,6,483.9,539.6,1,0;1
114.6,6,483.9,539.6,1,0;1
114.8,6,483.9,539.6,1,0;1
115.0,6,483.9,539.6,1,0;1
115.2,6,483.9,539.6,1,0;1
115.4,6,483.8,539.6,1,0;1
115.6,6,483.8,539.5,1,0;1
115.8,6,483.8,539.5,1,0;1
116.0,6,483.8,539.5,1,0;1
116.2,6,483.8,539.5,1,0;1
116.4,6,483.8,539.4,1,0;1
116.6,6,484.1,539.1,1,0;1
116.8,6,484.3,538.7,1,0;1
117.0,6,484.3,538.7,1,0;1
117.2,6,484.5,539.1,1,0;1
117.4,6,485.4,541.7,1,0;1
117.6,6,485.5,543.1,1,0;1
117.8,6,485.5,543.1,1,0;1
118.0,6,485.5,543.1,1,0;1
118.2,6,485.5,543.1,1,0;1
118.4,6,485.5,543.1,1,0;1
118.6,6,485.5,543.1,1,0;1
118.8,6,485.3,542.8,1,0;1
119.0,6,484.9,541.3,1,0;1
119.2,6,484.9,541.3,1,0;1
119.4,6,484.9,541.3,1,0;1
119.6,6,484.9,541.3,1,0;1
119.8,6,484.9,541.3,1,0;1
120.0,6,484.9,541.3,1,0;1
120.2,6,484.9,541.3,1,0;1
120.4,6,436.7,515.7,2,0;1
120.6,6,456.9,526.4,2,0;1
120.8,6,434.0,514.2,2,0;1
121.0,6,436.6,515.8,2,0;1
121.2,6,444.5,520.5,2,0;1
121.4,6,444.8,520.6,2,0;1
121.6,6,457.5,527.7,2,0;1
121.8,6,449.4,523.2,2,0;1
122.0,6,445.6,521.1,2,0;1
122.2,6,445.1,520.8,2,0;1
122.4,6,450.5,523.8,2,0;1
122.6,6,439.1,517.3,2,0;1
122.8,6,435.4,515.1,2,0;1
123.0,6,434.8,514.8,2,0;1
123.2,6,434.5,514.6,2,0;1
123.4,6,435.1,514.9,2,0;1
123.6,6,440.7,518.4,2,0;1
123.8,6,442.5,519.5,2,0;1
124.0,6,442.8,519.7,2,0;1
124.2,6,444.3,520.5,2,0;1
124.4,6,445.1,521.0,2,0;1
124.6,6,440.3,518.3,2,0;1
124.8,6,436.0,515.8,2,0;1
125.0,6,434.9,515.2,2,0;1
125.2,6,437.4,516.6,2,0;1
125.4,6,441.6,519.2,2,0;1
125.6,6,447.0,522.7,2,0;1
125.8,6,448.2,523.4,2,0;1
126.0,6,451.5,525.2,2,0;1
126.2,6,440.4,519.2,2,0;1
126.4,6,434.8,516.2,2,0;1
126.6,6,447.7,523.2,2,0;1
126.8,6,445.9,522.2,2,0;1
127.0,6,442.9,520.2,2,0;1
127.2,6,428.9,512.8,2,0;1
127.4,6,430.8,513.8,2,0;1
127.6,6,438.9,518.0,2,0;1
127.8,6,430.3,513.5,2,0;1
128.0,6,446.0,522.0,2,0;1
128.2,6,444.5,521.2,2,0;1
128.4,6,440.1,518.9,2,0;1
128.6,6,439.7,518.8,2,0;1
128.8,6,437.2,517.6,2,0;1
129.0,6,433.7,515.9,2,0;1
129.2,6,431.5,514.8,2,0;1
129.4,6,436.6,517.5,2,0;1
129.6,6,433.9,516.0,2,0;1
129.8,6,432.3,515.2,2,0;1
130.0,6,443.0,521.0,2,0;1
130.2,6,435.7,517.0,2,0;1
130.4,6,442.8,521.1,2,0;1
130.6,6,448.3,524.1,2,0;1
130.8,6,464.6,533.1,2,0;1
131.0,6,446.6,523.2,2,0;1
131.2,6,443.5,521.5,2,0;1
131.4,6,443.0,521.2,2,0;1
131.6,6,441.7,520.8,2,0;1
131.8,6,444.2,522.2,2,0;1
132.0,6,446.5,523.3,2,0;1
132.2,6,445.0,522.5,2,0;1
132.4,6,444.5,522.2,2,0;1
132.6,6,448.8,524.4,2,0;1
132.8,6,443.4,520.5,2,0;1
133.0,6,442.1,519.8,2,0;1
133.2,6,444.1,521.0,2,0;1
133.4,6,446.8,522.6,2,0;1
133.6,6,449.0,523.9,2,0;1
133.8,6,448.4,523.6,2,0;1
134.0,6,447.7,524.2,2,0;1
134.2,6,450.5,527.0,2,0;1
134.4,6,452.6,530.4,2,0;1
134.6,6,452.4,530.6,2,0;1
134.8,6,449.3,528.6,2,0;1
135.0,6,453.9,531.8,2,0;1
135.2,6,458.2,535.0,2,0;1
135.4,6,463.5,539.3,2,0;1
135.6,6,448.7,529.9,2,0;1
135.8,6,458.9,538.6,2,0;1
136.0,6,465.8,545.9,2,0;1
136.2,6,453.0,535.2,2,0;1
136.4,6,448.5,528.3,2,0;1
136.6,6,459.0,528.7,2,0;1
136.8,6,453.2,519.9,2,0;1
137.0,6,443.6,516.9,2,0;1
137.2,6,441.8,516.7,2,0;1
137.4,6,471.2,533.5,1,0;1
137.6,6,471.2,533.5,1,0;1
137.8,6,471.2,533.5,1,0;1
138.0,6,471.2,533.5,1,0;1
138.2,6,469.8,532.8,1,0;1
138.4,6,463.2,530.7,1,0;1
138.6,6,462.0,537.5,1,0;1
138.8,6,461.7,540.4,1,0;1
139.0,6,462.0,549.4,1,0;1
139.2,6,462.2,551.6,1,0;1
139.4,6,462.3,553.0,1,0;1
139.6,6,459.7,553.3,1,0;1
139.8,6,459.7,554.1,1,0;1
140.0,6,458.9,550.5,1,0;1
140.2,6,461.7,549.3,1,0;1
140.4,6,462.8,549.0,1,0;1
140.6,6,462.8,544.4,1,0;1
140.8,6,462.8,539.7,1,0;1
141.0,6,456.7,530.1,1,0;1
141.2,6,456.3,529.6,1,0;1
141.4,6,456.1,529.3,1,0;1
141.6,6,456.0,529.1,1,0;1
141.8,6,455.7,528.5,1,0;1
142.0,6,455.7,528.5,1,0;1
142.2,6,461.9,544.0,1,0;1
142.4,6,464.0,554.4,1,0;1
142.6,6,462.9,559.0,1,0;1
142.8,6,461.4,560.6,1,0;1
143.0,6,461.4,560.6,1,0;1
143.2,6,461.3,561.0,1,0;1
143.4,6,461.3,561.0,1,0;1
143.6,6,460.5,558.3,1,0;1
143.8,6,460.5,558.3,1,0;1
144.0,6,460.2,555.9,1,0;1
144.2,6,460.2,555.9,1,0;1
144.4,6,459.3,552.1,1,0;1
144.6,6,458.6,548.6,1,0;1
144.8,6,461.7,545.6,1,0;1
145.0,6,461.7,545.6,1,0;1
145.2,6,461.7,545.6,1,0;1
145.4,6,459.0,538.1,1,0;1
145.6,6,456.2,533.1,1,0;1
145.8,6,455.5,530.5,1,0;1
146.0,6,455.5,530.5,1,0;1
146.2,6,456.3,531.3,1,0;1
146.4,6,457.8,535.6,1,0;1
146.6,6,456.0,544.6,1,0;1
146.8,6,456.2,557.8,1,0;1
147.0,6,456.4,558.9,1,0;1
147.2,6,456.6,560.3,1,0;1
147.4,6,456.6,560.4,1,0;1
147.6,6,456.5,560.5,1,0;1
147.8,6,456.5,560.7,1,0;1
148.0,6,456.8,562.4,1,0;1
148.2,6,456.9,562.7,1,0;1
148.4,6,457.0,563.1,1,0;1
148.6,6,457.0,563.1,1,0;1
148.8,6,457.0,563.1,1,0;1
149.0,6,457.5,560.4,1,0;1
149.2,6,458.2,549.4,1,0;1
149.4,6,459.6,546.2,1,0;1
149.6,6,461.1,545.2,1,0;1
149.8,6,467.5,545.6,1,0;1
150.0,6,475.8,548.3,1,0;1
150.2,6,482.6,550.0,1,0;1
150.4,6,484.6,550.1,1,0;1
150.6,6,484.8,536.6,1,0;1
150.8,6,484.7,536.3,1,0;1
151.0,6,482.3,534.1,1,0;1
151.2,6,477.0,532.0,1,0;1
151.4,6,470.0,530.0,1,0;1
151.6,6,465.8,528.0,1,0;1
151.8,6,465.1,527.9,1,0;1
152.0,6,464.8,527.9,1,0;1
152.2,6,466.3,547.7,1,0;1
152.4,6,466.3,547.7,1,0;1
152.6,6,464.9,545.7,1,0;1
152.8,6,462.4,539.2,1,0;1
153.0,6,463.0,538.3,1,0;1
153.2,6,465.0,537.8,1,0;1
153.4,6,472.5,540.0,1,0;1
153.6,6,474.1,540.3,1,0;1
153.8,6,474.4,537.8,1,0;1
154.0,6,474.7,535.0,1,0;1
154.2,6,471.1,530.8,1,0;1
154.4,6,461.9,526.4,1,0;1
154.6,6,457.4,525.3,1,0;1
154.8,6,456.5,526.7,1,0;1
155.0,6,456.4,529.5,1,0;1
155.2,6,456.4,529.5,1,0;1
155.4,6,456.6,521.3,1,0;1
155.6,6,456.9,517.9,1,0;1
155.8,6,456.8,517.7,1,0;1
156.0,6,456.7,516.3,1,0;1
156.2,6,456.4,514.8,1,0;1
156.4,6,450.7,512.0,1,0;1
156.6,6,444.9,513.8,1,0;1
156.8,6,442.9,554.7,1,0;1
157.0,6,440.5,555.9,1,0;1
157.2,6,435.9,551.3,1,0;1
157.4,6,428.7,546.6,1,0;1
157.6,6,421.6,546.6,1,0;1
157.8,6,417.8,546.1,1,0;1
158.0,6,417.1,546.2,1,0;1
158.2,6,416.6,547.7,1,0;1
158.4,6,416.6,547.9,1,0;1
158.6,6,420.3,555.2,1,0;1
158.8,6,420.8,556.3,1,0;1
159.0,6,420.8,556.3,1,0;1
159.2,6,400.4,535.9,1,0;1
159.4,6,385.5,492.9,1,0;1
159.6,6,394.2,529.0,1,0;1
159.8,6,396.4,539.7,1,0;1
160.0,6,396.9,540.6,1,0;1
160.2,6,398.0,541.6,1,0;1
160.4,6,402.6,543.6,1,0;1
160.6,6,416.6,544.0,1,0;1
160.8,6,422.2,539.3,1,0;1
161.0,6,432.2,535.0,1,0;1
161.2,6,438.3,530.9,1,0;1
161.4,6,452.7,531.6,1,0;1
161.6,6,457.3,530.9,1,0;1
161.8,6,459.5,528.6,1,0;1
162.0,6,461.8,524.9,1,0;1
162.2,6,467.5,523.3,1,0;1
162.4,6,470.4,523.4,1,0;1
162.6,6,471.7,522.7,1,0;1
162.8,6,471.8,522.7,1,0;1
163.0,6,471.9,523.5,1,0;1
163.2,6,471.7,525.0,1,0;1
163.4,6,471.4,528.3,1,0;1
163.6,6,471.2,530.7,1,0;1
163.8,6,471.2,530.7,1,0;1
164.0,6,471.2,530.7,1,0;1
164.2,6,471.2,530.8,1,0;1
164.4,6,471.2,530.8,1,0;1
164.6,6,471.2,531.9,1,0;1
164.8,6,471.3,533.2,1,0;1
165.0,6,471.3,533.2,1,0;1
165.2,6,471.3,533.4,1,0;1
165.4,6,471.4,533.7,1,0;1
165.6,6,471.5,533.9,1,0;1
165.8,6,471.5,533.9,1,0;1
166.0,6,471.5,533.9,1,0;1
166.2,6,471.5,533.9,1,0;1
166.4,6,471.5,533.9,1,0;1
166.6,6,471.4,534.0,1,0;1
166.8,6,471.3,535.9,1,0;1
167.0,6,471.5,539.4,1,0;1
167.2,6,471.6,541.1,1,0;1
167.4,6,471.7,541.7,1,0;1
167.6,6,471.7,541.7,1,0;1
167.8,6,472.3,538.0,1,0;1
168.0,6,472.3,533.1,1,0;1
168.2,6,471.7,531.9,1,0;1
168.4,6,466.9,530.0,1,0;1
168.6,6,463.0,531.9,1,0;1
168.8,6,461.9,532.1,1,0;1
169.0,6,461.8,532.1,1,0;1
169.2,6,461.8,532.1,1,0;1
169.4,6,461.8,532.1,1,0;1
169.6,6,461.9,533.3,1,0;1
169.8,6,462.2,534.9,1,0;1
170.0,6,463.9,538.9,1,0;1
170.2,6,466.0,541.7,1,0;1
170.4,6,467.0,544.4,1,0;1
170.6,6,466.4,545.1,1,0;1
170.8,6,465.7,543.8,1,0;1
171.0,6,464.9,540.3,1,0;1
171.2,6,464.9,540.3,1,0;1
171.4,6,464.8,540.9,1,0;1
171.6,6,464.0,548.6,1,0;1
171.8,6,463.3,554.5,1,0;1
172.0,6,463.3,556.6,1,0;1
172.2,6,461.1,557.4,1,0;1
172.4,6,458.9,560.1,1,0;1
172.6,6,458.7,563.3,1,0;1
172.8,6,458.8,566.1,1,0;1
173.0,6,459.0,565.1,1,0;1
173.2,6,459.5,563.4,1,0;1
173.4,6,459.6,563.3,1,0;1
173.6,6,459.6,563.3,1,0;1
173.8,6,460.6,564.8,1,0;1
174.0,6,460.9,565.1,1,0;1
174.2,6,460.8,556.5,1,0;1
174.4,6,460.8,556.3,1,0;1
174.6,6,460.8,556.3,1,0;1
174.8,6,460.7,556.6,1,0;1
175.0,6,460.5,558.1,1,0;1
175.2,6,460.5,558.1,1,0;1
175.4,6,460.4,557.9,1,0;1
175.6,6,458.2,556.3,1,0;1
175.8,6,457.7,555.7,1,0;1
176.0,6,456.8,552.8,1,0;1
176.2,6,457.8,547.3,1,0;1
176.4,6,461.9,543.5,1,0;1
176.6,6,465.4,544.0,1,0;1
176.8,6,473.1,545.5,1,0;1
177.0,6,479.1,546.7,1,0;1
177.2,6,483.0,546.2,1,0;1
177.4,6,483.5,542.4,1,0;1
177.6,6,482.4,541.0,1,0;1
177.8,6,479.8,536.6,1,0;1
178.0,6,475.8,532.1,1,0;1
178.2,6,475.7,532.1,1,0;1
178.4,6,475.9,534.2,1,0;1
178.6,6,480.1,536.8,1,0;1
178.8,6,485.3,537.5,1,0;1
179.0,6,486.0,536.1,1,0;1
179.2,6,486.3,534.0,1,0;1
179.4,6,486.2,533.8,1,0;1
179.6,6,486.0,534.1,1,0;1
179.8,6,485.2,534.5,1,0;1
180.0,6,483.1,536.5,1,0;1
180.2,6,475.1,544.0,1,0;1
180.4,6,470.4,548.0,1,0;1
180.6,6,471.7,562.4,1,0;1
180.8,6,472.6,563.2,1,0;1
181.0,6,471.3,546.9,1,0;1
181.2,6,471.3,546.9,1,0;1
181.4,6,471.4,546.8,1,0;1
181.6,6,471.6,546.7,1,0;1
181.8,6,472.3,545.6,1,0;1
182.0,6,472.9,537.8,1,0;1
182.2,6,472.9,536.9,1,0;1
182.4,6,472.9,536.7,1,0;1
182.6,6,472.9,535.4,1,0;1
182.8,6,472.5,525.3,1,0;1
183.0,6,472.4,525.1,1,0;1
183.2,6,472.5,530.3,1,0;1
183.4,6,471.6,531.2,1,0;1
183.6,6,470.2,530.1,1,0;1
183.8,6,467.7,528.0,1,0;1
184.0,6,466.5,526.7,1,0;1
184.2,6,466.5,526.7,1,0;1
184.4,6,467.0,528.0,1,0;1
184.6,6,467.7,530.0,1,0;1
184.8,6,469.5,531.5,1,0;1
185.0,6,470.2,517.4,1,0;1
185.2,6,471.3,511.9,1,0;1
185.4,6,474.6,519.1,1,0;1
185.6,6,477.7,522.2,1,0;1
185.8,6,479.0,526.0,1,0;1
186.0,6,480.2,529.8,1,0;1
186.2,6,481.1,532.6,1,0;1
186.4,6,481.3,532.9,1,0;1
186.6,6,481.4,533.1,1,0;1
186.8,6,481.7,533.4,1,0;1
187.0,6,481.8,533.5,1,0;1
187.2,6,481.9,533.6,1,0;1
187.4,6,482.1,534.1,1,0;1
187.6,6,482.3,534.6,1,0;1
187.8,6,482.4,534.9,1,0;1
188.0,6,482.5,534.9,1,0;1
188.2,6,482.7,535.7,1,0;1
188.4,6,483.1,536.8,1,0;1
188.6,6,483.1,536.9,1,0;1
188.8,6,483.1,536.9,1,0;1
189.0,6,483.1,536.9,1,0;1
189.2,6,483.1,536.9,1,0;1
189.4,6,483.1,536.9,1,0;1
189.6,6,483.1,536.9,1,0;1
189.8,6,483.1,536.9,1,0;1
190.0,6,483.1,536.9,1,0;1
190.2,6,483.1,536.9,1,0;1
190.4,6,483.1,536.9,1,0;1
190.6,6,483.1,536.9,1,0;1
190.8,6,483.1,536.9,1,0;1
191.0,6,483.1,536.9,1,0;1
191.2,6,483.1,536.9,1,0;1
191.4,6,483.1,536.9,1,0;1
191.6,6,483.1,536.9,1,0;1
191.8,6,483.1,536.9,1,0;1
192.0,6,483.2,536.7,1,0;1
192.2,6,483.2,536.7,1,0;1
192.4,6,483.2,536.7,1,0;1
192.6,6,483.2,536.6,1,0;1
192.8,6,483.2,536.4,1,0;1
193.0,6,483.2,536.4,1,0;1
193.2,6,483.2,536.4,1,0;1
193.4,6,483.2,536.4,1,0;1
193.6,6,483.3,536.0,1,0;1
193.8,6,483.3,535.5,1,0;1
194.0,6,483.3,534.4,1,0;1
194.2,6,483.3,534.4,1,0;1
194.4,6,483.3,534.4,1,0;1
194.6,6,482.3,537.2,1,0;1
194.8,6,482.2,538.2,1,0;1
195.0,6,482.2,538.2,1,0;1
195.2,6,482.2,538.2,1,0;1
195.4,6,484.9,536.5,1,0;1
195.6,6,485.4,535.9,1,0;1
195.8,6,485.4,535.9,1,0;1
196.0,6,485.5,536.5,1,0;1
196.2,6,485.1,540.6,1,0;1
196.4,6,485.1,543.4,1,0;1
196.6,6,485.5,546.5,1,0;1
196.8,6,486.3,549.3,1,0;1
197.0,6,486.6,549.9,1,0;1
197.2,6,486.7,549.7,1,0;1
197.4,6,486.9,547.8,1,0;1
197.6,6,486.9,545.8,1,0;1
197.8,6,484.5,536.6,1,0;1
198.0,6,481.3,526.6,1,0;1
198.2,6,478.8,520.5,1,0;1
198.4,6,478.6,520.0,1,0;1
198.6,6,478.6,520.0,1,0;1
198.8,6,479.7,523.2,1,0;1
199.0,6,481.2,524.5,1,0;1
199.2,6,482.0,525.0,1,0;1
199.4,6,482.0,525.0,1,0;1
199.6,6,482.1,524.4,1,0;1
199.8,6,482.0,524.4,1,0;1
200.0,6,481.9,524.5,1,0;1
200.2,6,481.4,526.1,1,0;1
200.4,6,481.4,526.4,1,0;1
200.6,6,482.9,528.4,1,0;1
200.8,6,483.6,528.8,1,0;1
201.0,6,484.3,527.7,1,0;1
201.2,6,484.3,527.7,1,0;1
201.4,6,484.7,530.2,1,0;1
201.6,6,485.0,532.7,1,0;1
201.8,6,485.0,532.7,1,0;1
202.0,6,485.0,532.7,1,0;1
202.2,6,484.9,532.2,1,0;1
202.4,6,484.8,532.1,1,0;1
202.6,6,484.8,532.2,1,0;1
202.8,6,484.9,532.3,1,0;1
203.0,6,485.6,535.3,1,0;1
203.2,6,485.7,535.6,1,0;1
203.4,6,485.8,537.7,1,0;1
203.6,6,486.0,539.6,1,0;1
203.8,6,486.0,539.6,1,0;1
204.0,6,486.4,545.9,1,0;1
204.2,6,486.3,547.6,1,0;1
204.4,6,484.6,548.5,1,0;1
204.6,6,483.6,548.8,1,0;1
204.8,6,483.2,548.7,1,0;1
205.0,6,483.2,548.7,1,0;1
205.2,6,483.2,548.7,1,0;1
205.4,6,483.0,547.8,1,0;1
205.6,6,482.3,542.5,1,0;1
205.8,6,482.0,540.1,1,0;1
206.0,6,482.0,540.0,1,0;1
206.2,6,481.8,540.1,1,0;1
206.4,6,480.9,540.8,1,0;1
206.6,6,480.6,541.0,1,0;1
206.8,6,479.3,540.9,1,0;1
207.0,6,477.6,538.8,1,0;1
207.2,6,477.5,538.7,1,0;1
207.4,6,477.5,538.6,1,0;1
207.6,6,477.5,538.6,1,0;1
207.8,6,477.5,537.7,1,0;1
208.0,6,477.6,534.9,1,0;1
208.2,6,477.3,531.8,1,0;1
208.4,6,477.3,531.2,1,0;1
208.6,6,477.3,531.2,1,0;1
208.8,6,477.3,531.2,1,0;1
209.0,6,477.3,531.2,1,0;1
209.2,6,477.3,531.2,1,0;1
209.4,6,477.3,531.2,1,0;1
209.6,6,477.3,531.2,1,0;1
209.8,6,477.3,531.2,1,0;1
210.0,6,477.3,531.2,1,0;1
210.2,6,477.9,530.6,1,0;1
210.4,6,478.1,530.3,1,0;1
210.6,6,478.2,530.3,1,0;1
210.8,6,478.2,530.1,1,0;1
211.0,6,478.4,529.3,1,0;1
211.2,6,478.5,528.4,1,0;1
211.4,6,478.5,528.3,1,0;1
211.6,6,478.5,528.3,1,0;1
211.8,6,478.5,528.3,1,0;1
212.0,6,478.5,528.3,1,0;1
212.2,6,478.5,528.3,1,0;1
212.4,6,478.5,528.3,1,0;1
212.6,6,478.5,528.3,1,0;1
212.8,6,478.5,528.3,1,0;1
213.0,6,478.5,528.3,1,0;1
213.2,6,478.6,528.4,1,0;1
213.4,6,479.2,533.2,1,0;1
213.6,6,479.4,536.4,1,0;1
213.8,6,479.0,536.7,1,0;1
214.0,6,478.2,535.5,1,0;1
214.2,6,477.0,531.6,1,0;1
214.4,6,476.9,531.4,1,0;1
214.6,6,476.1,527.5,1,0;1
214.8,6,476.0,527.4,1,0;1
215.0,6,475.6,528.1,1,0;1
215.2,6,475.4,528.6,1,0;1
